account,date,sentiment,n_trades,sum_size_usd,mean_size_usd,sum_size_tokens,avg_pnl,total_pnl,win_rate,buy_fraction,long_fraction
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-15,Neutral,8,139397.58,17424.6975,1.6637300000000002,71.99318975,575.945518,0.875,1.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-16,Fear,6,160136.34,26689.39,1.9161000000000001,24.165515,144.99309,0.3333333333333333,0.6666666666666666,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-17,Fear,11,202232.32,18384.756363636363,2.41346,201.8717778181818,2220.589556,0.7272727272727273,0.09090909090909091,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-18,Fear,44,399685.35,9083.757954545454,4.82447,8.238129818181818,362.477712,0.022727272727272728,0.9318181818181818,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-19,Fear,29,341524.48,11776.706206896552,4.1235,49.610953655172416,1438.717656,0.9655172413793104,0.034482758620689655,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-20,Neutral,8,119999.91,14999.98875,1.41232,0.0,0.0,0.0,1.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-21,Fear,6,180004.35,30000.725000000002,2.14575,0.0,0.0,0.0,1.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-22,Fear,24,300062.0,12502.583333333334,3.55807,2.4169847916666667,58.007635,1.0,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-23,Fear,10,40134.54,4013.454,0.476,13.482844,134.82844,0.9,0.1,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-24,Neutral,14,59998.869999999995,4285.6335714285715,0.67982,0.0,0.0,0.0,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-25,Neutral,9,119781.57,13309.063333333334,1.37096,24.163840888888885,217.47456799999998,0.5555555555555556,1.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-26,Neutral,10,200756.93,20075.693,2.29817,98.04333840000001,980.433384,0.6,0.4,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-27,Fear,40,784368.48,19609.212,9.02325,108.232994225,4329.319769,0.4,0.6,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-28,Fear,10,199987.63,19998.763,2.36903,0.0,0.0,0.0,1.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-29,Fear,8,219994.47999999998,27499.309999999998,2.65253,0.0,0.0,0.0,1.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-31,Fear,40,722103.27,18052.58175,8.68348,52.81319,2112.5276,0.55,0.45,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-01,Fear,20,141406.34,7070.317,1.69068,70.1041244,1402.082488,0.4,0.6,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-02,Fear,1,19999.7,19999.7,0.23584,0.0,0.0,0.0,1.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-03,Fear,9,279939.1,31104.344444444443,3.37159,0.0,0.0,0.0,1.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-04,Fear,21,424550.64,20216.697142857145,5.05079,218.63938757142856,4591.427138999999,0.6190476190476191,0.38095238095238093,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-06,Fear,7,179973.59,25710.512857142858,2.1984399999999997,0.0,0.0,0.0,1.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-07,Extreme Fear,45,599973.16,13332.73688888889,7.84626,0.0,0.0,0.0,1.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-08,Extreme Fear,28,1071082.47,38252.94535714285,13.36807,754.0763132857143,21114.136771999998,0.8571428571428571,0.14285714285714285,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-09,Extreme Fear,45,875895.92,19464.35377777778,11.00431,575.0186145777777,25875.837656,0.5333333333333333,0.4666666666666667,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-10,Fear,9,149900.81,16655.645555555555,1.89455,0.0,0.0,0.0,1.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-11,Fear,3,153089.11000000002,51029.70333333334,1.89455,1062.7793983333331,3188.3381949999994,1.0,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-13,Neutral,8,50252.83,6281.60375,0.59724,31.70938125,253.67505,0.375,0.625,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-14,Fear,27,125342.08,4642.299259259259,1.48806,11.952998148148149,322.73095,0.14814814814814814,0.8518518518518519,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-16,Fear,4,74998.81999999999,18749.704999999998,0.89891,0.0,0.0,0.0,1.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-17,Fear,9,176726.77,19636.307777777776,2.08721,190.34668833333333,1713.120195,0.8888888888888888,0.1111111111111111,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-18,Fear,4,49998.06,12499.515,0.5915600000000001,0.0,0.0,0.0,1.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-19,Fear,18,150720.99000000002,8373.388333333334,1.76822,40.10981088888889,721.976596,0.7222222222222222,0.2777777777777778,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-20,Fear,8,124997.05,15624.63125,1.47572,0.0,0.0,0.0,1.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-21,Fear,9,150455.44999999998,16717.272222222222,1.76926,51.01711044444445,459.153994,1.0,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-24,Greed,4,74998.36,18749.59,0.80282,0.0,0.0,0.0,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-25,Greed,16,450028.12,28126.7575,4.74809,0.0,0.0,0.0,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-30,Greed,36,694755.66,19298.768333333333,7.4187,146.83613869444446,5286.100993,0.6388888888888888,0.7222222222222222,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-05-01,Neutral,14,201224.78,14373.198571428571,2.12295,87.196186,1220.746604,0.5,0.21428571428571427,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-09,Extreme Greed,42,70653.29,1682.2211904761903,5663.14,0.0,0.0,0.0,1.0,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-12,Extreme Greed,89,296563.81,3332.177640449438,16151.06,0.0,0.0,0.0,1.0,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-15,Extreme Greed,28,117435.62,4194.129285714285,5200.38,0.0,0.0,0.0,1.0,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-19,Extreme Greed,64,242679.37,3791.86515625,9831.44,0.0,0.0,0.0,1.0,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-02-14,Neutral,464,921831.01,1986.7047629310346,36833.63,419.1790356336207,194499.072534,1.0,0.0,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-02-17,Neutral,292,921521.26,3155.894726027397,35008.32,0.0,0.0,0.0,1.0,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-17,Fear,35,320068.24,9144.806857142858,5189.34818,0.0,0.0,0.0,1.0,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-18,Fear,6,258623.93000000002,43103.988333333335,3.07816,904.97904,5429.87424,1.0,0.0,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-19,Fear,133,863420.6900000001,6491.884887218045,21299.96528,99.792566,13272.411278,0.15037593984962405,0.518796992481203,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-20,Neutral,75,104381.48,1391.7530666666667,6894.6101,51.53351429333333,3865.013572,1.0,0.0,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-27,Fear,77,158959.64,2064.410909090909,10855.880000000001,0.0,0.0,0.0,1.0,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-28,Fear,84,160429.83,1909.8789285714283,10855.88,17.50485469047619,1470.407794,1.0,0.0,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-01,Fear,13,179501.53,13807.81,13027.18,0.0,0.0,0.0,1.0,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-03,Fear,49,110787.03,2260.9597959183675,9096.19,0.0,0.0,0.0,1.0,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-05,Fear,34,86259.65,2537.0485294117643,7293.38,0.0,0.0,0.0,1.0,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-07,Extreme Fear,76,529712.57,6969.902236842105,18324.2599,-499.9982642894737,-37999.868086,0.07894736842105263,0.07894736842105263,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,Extreme Fear,148,1430720.55,9667.030743243244,18.04722,21.16108181081081,3131.840108,0.10810810810810811,0.8918918918918919,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,Extreme Fear,122,1376396.0999999999,11281.935245901639,11112.43883,-297.1622354590164,-36253.792726,0.680327868852459,0.03278688524590164,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-10,Fear,337,8621968.6,25584.4765578635,108.46981,67.97660944807122,22908.117384,0.7240356083086054,0.7626112759643917,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-11,Fear,65,2161623.49,33255.74600000001,25.77639,0.0,0.0,0.0,1.0,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-12,Fear,1251,51250451.44,40967.58708233413,613.35135,70.46523326778576,88152.006818,0.15587529976019185,0.3669064748201439,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-13,Neutral,285,9047544.72,31745.770947368423,5508.29119,39.43662185263158,11239.437228,0.3017543859649123,0.6982456140350877,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-14,Fear,230,8793628.31,38233.16656521739,104.01434,34.444205499999995,7922.167264999999,0.25217391304347825,0.6086956521739131,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-15,Fear,731,18452080.43,25242.244090287277,216.22353999999999,56.041960982216146,40966.673478000004,0.5923392612859097,0.23529411764705882,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-16,Fear,886,34759929.84,39232.42645598194,409.71968,46.83763180925508,41498.141783,0.3860045146726862,0.618510158013544,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-17,Fear,5,738096.51,147619.302,8.73487,0.0,0.0,0.0,1.0,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-18,Fear,379,22266842.28,58751.562744063325,3375.18789,114.51225735883904,43400.145539,0.762532981530343,0.23746701846965698,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-19,Fear,637,27480723.29,43140.85288854003,16873.48492,97.91804035164834,62373.791703999996,0.35949764521193095,0.6232339089481946,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-20,Fear,160,8411089.25,52569.3078125,98.87018,0.0,0.0,0.0,1.0,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-21,Fear,869,40012549.38,46044.36062140392,15818.38294,45.76810085270426,39772.479641,0.36363636363636365,0.49712313003452246,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-22,Neutral,418,26170409.74,62608.63574162679,15545.57938,175.14129293779905,73209.060448,0.44258373205741625,0.5574162679425837,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-23,Greed,211,11516582.93,54580.961753554504,126.45899,7.849344819905213,1656.211757,0.5592417061611374,0.17535545023696683,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-24,Greed,672,31682571.34,47146.683541666665,339.61008,52.577980793154765,35332.403093,0.45089285714285715,0.41517857142857145,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-25,Greed,499,24878050.18,49855.811983967935,266.7296,16.855220020040083,8410.75479,0.5971943887775552,0.5971943887775552,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-26,Greed,314,11004470.02,35046.08286624204,7104.5760900000005,0.0,0.0,0.0,1.0,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-28,Neutral,654,25087715.08,38360.42061162079,266.03675,58.06361681039755,37973.605394,0.5336391437308868,0.3929663608562691,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-29,Greed,992,31886938.4,32144.09112903226,62810.70914,118.5970718810484,117648.295306,0.4778225806451613,0.5221774193548387,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-30,Greed,481,11030686.27,22932.819688149688,35543.61573,0.0,0.0,0.0,1.0,0.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-05-01,Neutral,329,7472659.26,22713.250030395135,50446.62,184.0252427781155,60544.304874,0.7173252279635258,0.2826747720364742,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-11,Greed,8,1093.3899999999999,136.67374999999998,70.0,87.25121525,698.009722,1.0,0.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-12,Extreme Greed,4,532.29,133.0725,30.0,90.7103275,362.84131,1.0,0.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-14,Extreme Greed,80,53177.8,664.7225000000001,2500.0,488.213864,39057.10912,1.0,0.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-15,Extreme Greed,15,24527.5,1635.1666666666667,1000.0,1258.614018,18879.21027,1.0,0.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-16,Extreme Greed,47,16043.47,341.3504255319149,601.0,269.12490238297875,12648.870412,1.0,0.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-17,Extreme Greed,7,2808.88,401.2685714285714,100.0,320.57800428571426,2244.04603,1.0,0.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-21,Greed,89,33184.51,372.85966292134833,980.0,310.6650243483146,27649.187167,1.0,0.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-11,Greed,33,7499.83,227.26757575757574,366.74,0.0,0.0,0.0,1.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-12,Greed,12,10000.0,833.3333333333334,485.01,0.0,0.0,0.0,1.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-13,Greed,23,12500.89,543.5169565217391,641.3,0.0,0.0,0.0,1.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-19,Extreme Greed,12,3500.01,291.6675,176.66,0.0,0.0,0.0,1.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-20,Extreme Greed,3,4999.92,1666.64,247.37,0.0,0.0,0.0,1.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-23,Extreme Greed,3,423.0,141.0,18.52,0.0,0.0,0.0,1.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-27,Greed,11,14000.05,1272.7318181818182,690.1,0.0,0.0,0.0,1.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-30,Greed,8,9941.4,1242.675,358.53999999999996,205.450284875,1643.602279,1.0,0.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-02-01,Greed,5,9938.12,1987.6240000000003,379.26,0.0,0.0,0.0,1.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-02-14,Neutral,21,5342.37,254.39857142857142,190.0,40.229375714285716,844.8168900000001,1.0,0.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-02-15,Neutral,11,5340.41,485.4918181818182,206.84,0.0,0.0,0.0,1.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-26,Neutral,18,15764.01,875.7783333333333,1123.5,22.961335166666668,413.304033,0.1111111111111111,0.8888888888888888,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-27,Fear,23,12658.35,550.3630434782609,884.51,6.706830086956522,154.257092,0.6521739130434783,0.34782608695652173,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-28,Fear,12,2726.7,227.225,200.65,0.0,0.0,0.0,1.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-29,Fear,7,1549.8899999999999,221.41285714285712,62.89912,0.0,0.0,0.0,1.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-30,Fear,6,1656.06,276.01,71.64911694,0.582089,3.492534,0.16666666666666666,0.6666666666666666,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-31,Fear,1,149.99,149.99,11.77,0.0,0.0,0.0,1.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-01,Fear,14,27360.350000000002,1954.3107142857145,5605.41877,9.479967428571427,132.71954399999998,0.2857142857142857,0.2857142857142857,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-02,Fear,34,38102.27,1120.655,5596.73352,6.896992676470588,234.497751,0.2647058823529412,0.4411764705882353,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-03,Fear,20,18458.769999999997,922.9384999999999,4129.26067,14.9015682,298.031364,0.25,0.95,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-04,Fear,60,37577.76,626.296,447640.0094,6.539248099999999,392.35488599999996,0.15,0.6,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-05,Fear,17,17457.45,1026.9088235294118,416009.06798985,2.439985705882353,41.479757,0.6470588235294118,0.7058823529411765,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-06,Fear,22,30469.59,1384.9813636363635,7387.8299,9.453794636363636,207.98348199999998,0.45454545454545453,0.9090909090909091,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-07,Extreme Fear,51,50517.06,990.5305882352941,59817.74457,4.549033843137255,232.000726,0.13725490196078433,0.6274509803921569,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-08,Extreme Fear,32,41829.28,1307.165,10454.531,12.794917,409.437344,0.375,0.375,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-09,Extreme Fear,60,54157.02,902.617,14386.40346,23.2636757,1395.820542,0.4166666666666667,0.21666666666666667,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-10,Fear,18,28782.82,1599.0455555555554,10240.29073533,25.76739622222222,463.813132,0.5,0.7777777777777778,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-11,Fear,5,10805.27,2161.054,1467.91603,11.243307,56.216535,0.2,0.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-12,Fear,12,13134.46,1094.5383333333332,10107.5178,-7.431508333333333,-89.1781,0.0,0.16666666666666666,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-13,Neutral,1,999.44,999.44,0.632,0.0,0.0,0.0,0.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-14,Fear,5,11072.98,2214.596,0.7355,14.74828,73.7414,0.2,0.4,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-15,Fear,8,8999.61,1124.95125,1204.6395,0.0,0.0,0.0,0.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-16,Fear,4,1977.52,494.38,8600.0,17.73742,70.94968,1.0,1.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-19,Fear,85,35213.62,414.2778823529412,1952.14,0.0,0.0,0.0,0.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-21,Fear,6,6996.37,1166.0616666666667,14.47706,0.0,0.0,0.0,0.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-22,Neutral,10,9998.32,999.832,0.70916,0.0,0.0,0.0,0.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-23,Greed,18,9499.6,527.7555555555556,14124.35145,0.0,0.0,0.0,0.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-24,Greed,20,8833.98,441.69899999999996,20476.9172,8.4349405,168.69881,0.65,0.65,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-25,Greed,7,3749.7200000000003,535.6742857142857,5333.52,0.0,0.0,0.0,0.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-26,Greed,7,12705.41,1815.0585714285714,4415.99765,6.271865714285714,43.903059999999996,0.5714285714285714,0.5714285714285714,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-12-17,Extreme Greed,98,1811199.98,18481.63244897959,450.0,0.0,0.0,0.0,0.0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-12-22,Greed,104,1483649.99,14265.865288461539,450.0,3149.4807691538463,327545.999992,1.0,1.0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-01-04,Greed,141,1631349.94,11569.857730496453,450.0,0.0,0.0,0.0,0.0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-01-08,Greed,48,1509298.1600000001,31443.71166666667,450.0,2542.7263955,122050.866984,1.0,1.0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-02-28,Extreme Fear,77,112256.83,1457.8809090909092,6000.0,0.0,0.0,0.0,0.24675324675324675,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-03-08,Fear,15,31798.0,2119.866666666667,2000.0,0.0,0.0,0.0,0.6666666666666666,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-03-09,Fear,90,122911.95999999999,1365.6884444444443,8000.0,0.0,0.0,0.0,0.8222222222222222,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-08,Extreme Fear,77,191099.99,2481.818051948052,16000.0,0.0,0.0,0.0,0.4805194805194805,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-09,Extreme Fear,355,2873921.37,8095.553154929577,2000.0,95.71830985915493,33980.0,0.8788732394366198,0.12112676056338029,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-10,Fear,8,100243.20999999999,12530.401249999999,908.0,0.0,0.0,0.0,0.0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-11,Fear,3,155202.3,51734.1,1342.0,0.0,0.0,0.0,0.0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-16,Fear,53,244000.02,4603.773962264151,16000.0,-279.96981132075473,-14838.4,0.0,1.0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-18,Fear,65,575327.59,8851.193692307692,18255.66,-660.3580294000001,-42923.271911,0.7692307692307693,0.23076923076923078,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-19,Fear,39,50220.57,1287.706923076923,68025.0,0.0,0.0,0.0,0.0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-20,Fear,38,50678.6,1333.6473684210525,68025.0,-12.054746052631579,-458.08035,0.0,1.0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-22,Neutral,79,106000.01,1341.7722784810126,100000.0,0.0,0.0,0.0,1.0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-23,Greed,167,272792.47000000003,1633.4878443113773,250000.0,60.76916886227544,10148.4512,0.2155688622754491,0.46706586826347307,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-24,Greed,111,97499.96,878.3780180180181,100000.0,-31.53153153153153,-3500.0,0.0,0.0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-25,Greed,22,55049.97,2502.2713636363637,50000.0,-120.45454545454545,-2650.0,0.0,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-20,Neutral,4,28301.77,7075.4425,7495.530000000001,0.0,0.0,0.0,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-24,Neutral,1,6113.57,6113.57,1573.23,0.0,0.0,0.0,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-25,Greed,3,2753.02,917.6733333333333,669.51,0.0,0.0,0.0,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-26,Neutral,5,33271.51,6654.302000000001,8341.53,0.0,0.0,0.0,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-27,Greed,46,26104.72,567.4939130434783,6412.48,0.0,0.0,0.0,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-28,Greed,4,29199.21,7299.8025,7119.320000000001,0.0,0.0,0.0,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-30,Greed,96,37388.95,389.4682291666666,9185.91,0.0,0.0,0.0,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-10-25,Greed,5,23296.0,4659.2,8000.0,1738.4,8692.0,1.0,1.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-10-26,Unknown,6,88668.86,14778.143333333333,32797.51,7078.6656883333335,42471.99413,1.0,1.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-11-29,Extreme Greed,1,573.59,573.59,171.22,573.585288,573.585288,1.0,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-12,Extreme Greed,17,23755.55,1397.385294117647,1327.0,0.0,0.0,0.0,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-13,Extreme Greed,30,88556.4,2951.8799999999997,5080.0,0.0,0.0,0.0,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-14,Extreme Greed,43,87816.93,2042.2541860465114,4199.8,0.0,0.0,0.0,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-15,Extreme Greed,8,22500.0,2812.5,1000.0,0.0,0.0,0.0,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-16,Extreme Greed,41,64034.549999999996,1561.8182926829268,2633.0,0.0,0.0,0.0,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-17,Extreme Greed,14,44100.09,3150.0064285714284,1572.0,0.0,0.0,0.0,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-18,Extreme Greed,31,99399.99,3206.451290322581,4000.0,0.0,0.0,0.0,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-19,Extreme Greed,1,24880.0,24880.0,1000.0,0.0,0.0,0.0,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-20,Greed,28,115392.0,4121.142857142857,4700.0,0.0,0.0,0.0,0.0,0.0
